id,genres,vote_average,vote_count,popularity,title,overview,tagline,keywords,score
9257,Action Thriller Crime,5.8,780.0,13.334952,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",You're either S.W.A.T. or you're not.,liberation transport of prisoners special unit weapon los angeles,5.997532711571278
6466,Horror,5.8,608.0,14.015739,Freddy vs. Jason,"Evil dream-demon Freddy Krueger devises a plan to manipulate the unstoppable Jason Vorhees into hacking up the teenagers of Elm Street in an effort to make people remember the name Freddy Krueger, thus freeing him from limbo.",Evil Will Battle Evil,murder marijuana teenager bad dream,6.036585155698012
2055,Western,7.0,268.0,16.532577,Open Range,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,No place to run. No reason to hide.,horse beef ranger,6.795149217843909
11770,Action Comedy,6.6,504.0,8.461631,Shaolin Soccer,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,Get ready to kick some grass!,martial arts stadium champion shaolin steel helmet soccer,6.595077135061711
10923,Action,5.0,289.0,10.445141,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",Save the world. Get the girl. Pass math.,spy cia killer robot delinquent teen spy,5.753954783044049
636,Drama Mystery Science Fiction,6.4,265.0,8.152085,THX 1138,People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.,Visit the future where love is the ultimate crime.,prison drug addiction hearing totalitarian regime phasing subterranean town dystopia computer police psychological thriller bald,6.492275304473001
9362,Action Horror,6.6,882.0,15.750026,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",The monster movie that breaks new ground.,nevada small town tractor stranded cult favorite rural setting tentacle graboids seismologist binoculars man eaten by monster giant worm,6.596703746029083
10999,Action Adventure Thriller,6.4,753.0,10.193652,Commando,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",Somewhere... somehow... someone's going to pay.,kidnapping lone wolf daughter father rescue mission,6.447910429021942
11351,Horror Thriller,5.5,304.0,14.786032,Jeepers Creepers 2,"After 23 horrifying days of gorging on human flesh, an ancient creature known as the Creeper embarks on a final voracious feeding frenzy, terrorizing a group of varsity basketball players, cheerleaders and coaches stranded on a remote highway when their bus breaks down. The terrified group is forced to come together and do battle against the winged creature hell-bent on completing its grizzly ritual.",He can taste your fear.,father son relationship scarecrow peasant farm immortality mythical creature father,6.00252488596691
11547,Horror,5.5,332.0,6.466688,Cabin Fever,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.",Terror… in the flesh.,sex lake nudity college victim lodge vacation woods gore homicidal marijuana blood disease illness virus locals,5.97883684420416
7270,Comedy Drama Crime Thriller,6.9,515.0,5.539265,Matchstick Men,A phobic con artist and his protege are on the verge of pulling off a lucrative swindle when the con artist's teenage daughter arrives unexpectedly.,Lie. Cheat. Steal. Rinse. Repeat.,based on novel con man daughter pole dancer obsessive compulsive disorder criminal father daughter relationship bank vault neurotic,6.793988526972035
1428,Action,6.2,605.0,8.843365,Once Upon a Time in Mexico,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",The Time Has Come.,corruption cia,6.316527203526264
153,Drama,7.3,1943.0,11.609441,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Everyone wants to be found.,upper class hotel room age difference commercial karaoke homesickness culture clash jet lag pop star unsociability aftercreditsstinger woman director,7.215115231499896
8408,Horror Science Fiction,6.9,276.0,8.801822,Day of the Dead,"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker.",The darkest day of horror the world has ever known.,florida insanity disembodied head zombie disembowelment horror movie remade living dead zombie apocalypse,6.746894210887121
277,Fantasy Action Thriller,6.6,2556.0,20.624333,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",Underworld,budapest subway love of one's life vampire bite descendant hostility shootout werewolf blunt fang vamp,6.598661847216916
10159,Adventure Action Comedy Thriller,6.4,523.0,8.304835,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",cut to the chase,hunter bounty bounty hunter fight amazon treasure hunt jungle,6.461947879563403
